period,flowDesc,partnerDesc,cmdCode,primaryValue
2019,Import,Netherlands,854190,20212888
2019,Import,New Zealand,854190,150
2019,Import,Philippines,854190,39447123
2019,Import,Poland,854190,138
2019,Import,Russian Federation,854190,658071
2019,Import,Serbia,854190,657
2019,Import,India,854190,114042
2019,Import,Singapore,854190,215123357
2019,Import,Slovakia,854190,4390
2019,Import,Viet Nam,854190,114802118
2019,Import,Slovenia,854190,78709
2019,Import,South Africa,854190,205
2019,Import,Spain,854190,1494
2019,Import,Sweden,854190,1826
2019,Import,Switzerland,854190,4313970
2019,Import,Thailand,854190,11221192
2019,Import,Tunisia,854190,2204
2019,Import,T¨¹rkiye,854190,51
2019,Import,United Kingdom,854190,22146166
2019,Import,USA,854190,260189815
2019,Import,"Areas, nes",854190,195
2019,Import,World,8542,3.06397E+11
2019,Import,Afghanistan,8542,84
2019,Import,Algeria,8542,77
2019,Import,Andorra,8542,8785
2019,Import,Angola,8542,5
2019,Import,Argentina,8542,4021
2019,Import,Australia,8542,2231225
2019,Import,Austria,8542,123265103
2019,Import,Bahrain,8542,1397
2019,Import,Armenia,8542,349
2019,Import,Belgium,8542,7213965
2019,Import,Bosnia Herzegovina,8542,623
2019,Import,Brazil,8542,275216
2019,Import,Bulgaria,8542,1124284
2019,Import,Myanmar,8542,73488
2019,Import,Belarus,8542,5289332
2019,Import,Cambodia,8542,1305
2019,Import,Cameroon,8542,10212
2019,Import,Canada,8542,240484426
2019,Import,Cabo Verde,8542,3588
2019,Import,Cayman Isds,8542,24516
2019,Import,Sri Lanka,8542,141812
2019,Import,Chad,8542,9244
2019,Import,Chile,8542,16009
2019,Import,China,8542,37987274272
2019,Import,Colombia,8542,360740
2019,Import,Cook Isds,8542,2197
2019,Import,Costa Rica,8542,4723508
2019,Import,Croatia,8542,28584
2019,Import,Cyprus,8542,7740
2019,Import,Czechia,8542,14516953
2019,Import,Denmark,8542,4745698
2019,Import,El Salvador,8542,53095
2019,Import,Estonia,8542,251177
2019,Import,Finland,8542,32232696
2019,Import,France,8542,607891004
2019,Import,French Polynesia,8542,4195
2019,Import,Georgia,8542,10864
2019,Import,Gambia,8542,11151
2019,Import,Germany,8542,1400147830
2019,Import,Ghana,8542,1274
2019,Import,Greece,8542,231866
2019,Import,Grenada,8542,122
2019,Import,Guyana,8542,61
2019,Import,Haiti,8542,15308
2019,Import,"China, Hong Kong SAR",8542,71820964
2019,Import,Hungary,8542,68213541
2019,Import,Iceland,8542,188
2019,Import,Indonesia,8542,127744372
2019,Import,Iran,8542,14973
2019,Import,Ireland,8542,5439035288
2019,Import,Israel,8542,1524141837
2019,Import,Italy,8542,38142487
2019,Import,Jamaica,8542,3499
2019,Import,Japan,8542,17289459475
2019,Import,Jordan,8542,9859
2019,Import,Kenya,8542,4310
2019,Import,Rep. of Korea,8542,63517969063
2019,Import,Kuwait,8542,405044
2019,Import,Kyrgyzstan,8542,2589
2019,Import,Latvia,8542,139191
2019,Import,Liberia,8542,1638
2019,Import,Lithuania,8542,497069
2019,Import,Luxembourg,8542,2939
2019,Import,"China, Macao SAR",8542,115752
2019,Import,Madagascar,8542,1550
2019,Import,Malawi,8542,45349
2019,Import,Malaysia,8542,30719513402
2019,Import,Maldives,8542,9046
2019,Import,Mali,8542,28191
2019,Import,Malta,8542,210067786
2019,Import,"LAIA, nes",8542,1483
2019,Import,Mauritania,8542,14564
2019,Import,Mauritius,8542,2186
2019,Import,Mexico,8542,2463333128
2019,Import,"Other Asia, nes",8542,99297226729
2019,Import,Montenegro,8542,26807
2019,Import,Montserrat,8542,573
2019,Import,Morocco,8542,138121424
2019,Import,Mozambique,8542,1199
2019,Import,Oman,8542,1405
2019,Import,Namibia,8542,197920
2019,Import,Nepal,8542,225
2019,Import,Netherlands,8542,67850129
2019,Import,Cura?ao,8542,649
2019,Import,Aruba,8542,34609
2019,Import,Vanuatu,8542,2111
2019,Import,New Zealand,8542,7369083
2019,Import,Nicaragua,8542,107
2019,Import,"Other Africa, nes",8542,1603
2019,Import,Norway,8542,23930022
2019,Import,Marshall Isds,8542,29132
2019,Import,Panama,8542,700
2019,Import,Peru,8542,103
2019,Import,Philippines,8542,6754744752
2019,Import,Poland,8542,684344
2019,Import,Portugal,8542,263653661
2019,Import,Guinea-Bissau,8542,4036
2019,Import,Timor-Leste,8542,11650
2019,Import,Qatar,8542,30
2019,Import,Romania,8542,53776
2019,Import,Russian Federation,8542,7311823
2019,Import,Rwanda,8542,1449
2019,Import,Saint Lucia,8542,570
2019,Import,Sao Tome and Principe,8542,2440
2019,Import,Saudi Arabia,8542,2584
2019,Import,Senegal,8542,1319
2019,Import,India,8542,9017644
2019,Import,Singapore,8542,6940558535
2019,Import,Slovakia,8542,785879
2019,Import,Viet Nam,8542,13320925485
2019,Import,Slovenia,8542,1489909
2019,Import,Somalia,8542,8532
2019,Import,South Africa,8542,463096
2019,Import,Spain,8542,1078065
2019,Import,Sudan,8542,72
2019,Import,Suriname,8542,6567
2019,Import,Eswatini,8542,198074
2019,Import,Sweden,8542,25178877
2019,Import,Switzerland,8542,77000388
2019,Import,Tajikistan,8542,12862
2019,Import,Thailand,8542,3880592995
2019,Import,Trinidad and Tobago,8542,4831
2019,Import,United Arab Emirates,8542,29135
2019,Import,Tunisia,8542,22971
2019,Import,T¨¹rkiye,8542,432360
2019,Import,Turkmenistan,8542,925
2019,Import,Tuvalu,8542,26098
2019,Import,Ukraine,8542,92420
2019,Import,North Macedonia,8542,3526
2019,Import,United Kingdom,8542,39422783
2019,Import,United Rep. of Tanzania,8542,3371
2019,Import,USA,8542,13571791401
2019,Import,Uruguay,8542,4050
2019,Import,Yemen,8542,199288
2019,Import,Zambia,8542,419
2019,Import,"Areas, nes",8542,62683403
2019,Import,World,854231,1.43736E+11
2019,Import,Andorra,854231,7689
2019,Import,Argentina,854231,702
2019,Import,Australia,854231,986814
2019,Import,Austria,854231,16918773
2019,Import,Bahrain,854231,1397
2019,Import,Armenia,854231,349
2019,Import,Belgium,854231,1533140
2019,Import,Bosnia Herzegovina,854231,623
2019,Import,Brazil,854231,69233
2019,Import,Bulgaria,854231,274987
2019,Import,Myanmar,854231,29885
2019,Import,Belarus,854231,267368
2019,Import,Cameroon,854231,8263
2019,Import,Canada,854231,126114714
2019,Import,Cayman Isds,854231,35
2019,Import,Sri Lanka,854231,56951
2019,Import,Chad,854231,1440
2019,Import,China,854231,12043853205
2019,Import,Colombia,854231,328
2019,Import,Costa Rica,854231,2400441
2019,Import,Croatia,854231,14192
2019,Import,Cyprus,854231,605
2019,Import,Czechia,854231,4045549
2019,Import,Denmark,854231,613593
2019,Import,El Salvador,854231,5845
2019,Import,Estonia,854231,105808
2019,Import,Finland,854231,3398667
2019,Import,France,854231,440347687
2019,Import,Georgia,854231,86
2019,Import,Germany,854231,780784909
2019,Import,Ghana,854231,1274
2019,Import,Greece,854231,2747
2019,Import,Guyana,854231,59
2019,Import,"China, Hong Kong SAR",854231,32012239
2019,Import,Hungary,854231,17893853
2019,Import,Indonesia,854231,41804618
2019,Import,Iran,854231,2306
2019,Import,Ireland,854231,5431447577
2019,Import,Israel,854231,1496261733
2019,Import,Italy,854231,13737288
2019,Import,Japan,854231,5124718546
2019,Import,Jordan,854231,9615
2019,Import,Rep. of Korea,854231,10822895808
2019,Import,Kuwait,854231,405044
2019,Import,Latvia,854231,13888
2019,Import,Lithuania,854231,26456
2019,Import,Luxembourg,854231,1392
2019,Import,"China, Macao SAR",854231,81784
2019,Import,Madagascar,854231,1350
2019,Import,Malawi,854231,1982
2019,Import,Malaysia,854231,25200113533
2019,Import,Maldives,854231,6597
2019,Import,Mali,854231,9948
2019,Import,Malta,854231,99553860
2019,Import,Mexico,854231,210419601
2019,Import,"Other Asia, nes",854231,50961012811
2019,Import,Montserrat,854231,7
2019,Import,Morocco,854231,23670700
2019,Import,Mozambique,854231,1199
2019,Import,Namibia,854231,85799
2019,Import,Netherlands,854231,5843089
2019,Import,Aruba,854231,24524
2019,Import,Vanuatu,854231,2100
2019,Import,New Zealand,854231,339
2019,Import,Norway,854231,6898274
2019,Import,Marshall Isds,854231,29132
2019,Import,Philippines,854231,2456410111
2019,Import,Poland,854231,359702
2019,Import,Portugal,854231,39518936
2019,Import,Guinea-Bissau,854231,326
2019,Import,Timor-Leste,854231,668
2019,Import,Romania,854231,26259
2019,Import,Russian Federation,854231,1897762
2019,Import,Rwanda,854231,1448
2019,Import,Sao Tome and Principe,854231,2440
2019,Import,Senegal,854231,1294
2019,Import,India,854231,2365373
2019,Import,Singapore,854231,2547893915
2019,Import,Slovakia,854231,128605
2019,Import,Viet Nam,854231,13130938459
2019,Import,Slovenia,854231,267320
2019,Import,South Africa,854231,26760
2019,Import,Spain,854231,839982
2019,Import,Eswatini,854231,198074
2019,Import,Sweden,854231,1905526
2019,Import,Switzerland,854231,27639449
2019,Import,Tajikistan,854231,8066
2019,Import,Thailand,854231,1163903271
2019,Import,United Arab Emirates,854231,26322
2019,Import,Tunisia,854231,14156
2019,Import,T¨¹rkiye,854231,72105
2019,Import,Turkmenistan,854231,18
2019,Import,Tuvalu,854231,9920
2019,Import,Ukraine,854231,5503
2019,Import,United Kingdom,854231,5548635
2019,Import,United Rep. of Tanzania,854231,3120
2019,Import,USA,854231,11426941537
2019,Import,Uruguay,854231,4050
2019,Import,Yemen,854231,1176
2019,Import,"Areas, nes",854231,18667792
2019,Import,World,854232,94696845901
2019,Import,Andorra,854232,778
2019,Import,Angola,854232,5
2019,Import,Australia,854232,839
2019,Import,Austria,854232,420373
2019,Import,Belgium,854232,9568
2019,Import,Brazil,854232,159630
2019,Import,Myanmar,854232,8456
2019,Import,Belarus,854232,20209
2019,Import,Canada,854232,151091
2019,Import,Cayman Isds,854232,664
2019,Import,Sri Lanka,854232,29400
2019,Import,Chad,854232,69
2019,Import,China,854232,14294052733
2019,Import,Colombia,854232,351772
2019,Import,Costa Rica,854232,911
2019,Import,Cyprus,854232,6448
2019,Import,Czechia,854232,41470
2019,Import,Denmark,854232,348401
2019,Import,Estonia,854232,722
2019,Import,Finland,854232,67679
2019,Import,France,854232,31513171
2019,Import,Germany,854232,11837382
2019,Import,Guyana,854232,2
2019,Import,"China, Hong Kong SAR",854232,17953969
2019,Import,Hungary,854232,77418
2019,Import,Indonesia,854232,471860
2019,Import,Ireland,854232,463182
2019,Import,Israel,854232,78864
2019,Import,Italy,854232,498806
2019,Import,Japan,854232,6444008566
2019,Import,Rep. of Korea,854232,44412585454
2019,Import,Latvia,854232,66094
2019,Import,Liberia,854232,1638
2019,Import,Lithuania,854232,7861
2019,Import,Malaysia,854232,967857755
2019,Import,Mali,854232,3738
2019,Import,Malta,854232,3259231
2019,Import,Mexico,854232,7435650
2019,Import,"Other Asia, nes",854232,24823690030
2019,Import,Morocco,854232,2481962
2019,Import,Oman,854232,868
2019,Import,Namibia,854232,12527
2019,Import,Nepal,854232,225
2019,Import,Netherlands,854232,1981176
2019,Import,Cura?ao,854232,649
2019,Import,Aruba,854232,10085
2019,Import,"Other Africa, nes",854232,26
2019,Import,Norway,854232,315139
2019,Import,Philippines,854232,273440770
2019,Import,Poland,854232,15766
2019,Import,Portugal,854232,3353
2019,Import,Guinea-Bissau,854232,3710
2019,Import,Timor-Leste,854232,4080
2019,Import,Romania,854232,16999
2019,Import,Russian Federation,854232,63011
2019,Import,India,854232,181112
2019,Import,Singapore,854232,2728496132
2019,Import,Slovakia,854232,33102
2019,Import,Viet Nam,854232,4208315
2019,Import,Slovenia,854232,91
2019,Import,South Africa,854232,422394
2019,Import,Spain,854232,32236
2019,Import,Sweden,854232,32364
2019,Import,Switzerland,854232,4860856
2019,Import,Thailand,854232,320722869
2019,Import,United Arab Emirates,854232,1012
2019,Import,Tunisia,854232,4084
2019,Import,T¨¹rkiye,854232,16904
2019,Import,Tuvalu,854232,1529
2019,Import,Ukraine,854232,155
2019,Import,United Kingdom,854232,272281
2019,Import,USA,854232,341599389
2019,Import,Yemen,854232,120
2019,Import,"Areas, nes",854232,128721
2019,Import,World,854233,9696333697
2019,Import,Algeria,854233,77
2019,Import,Australia,854233,231492
2019,Import,Austria,854233,33195262
2019,Import,Belgium,854233,27081
2019,Import,Brazil,854233,2261
2019,Import,Bulgaria,854233,37
2019,Import,Myanmar,854233,32524
2019,Import,Belarus,854233,73705
2019,Import,Cameroon,854233,175
2019,Import,Canada,854233,889778
2019,Import,Sri Lanka,854233,9486
2019,Import,China,854233,1494025064
2019,Import,Colombia,854233,8640
2019,Import,Cook Isds,854233,2197
2019,Import,Costa Rica,854233,133443
2019,Import,Croatia,854233,194
2019,Import,Czechia,854233,39150
2019,Import,Denmark,854233,1436218
2019,Import,El Salvador,854233,11
2019,Import,Estonia,854233,2821
2019,Import,Finland,854233,11029
2019,Import,France,854233,36652706
2019,Import,French Polynesia,854233,2563
2019,Import,Georgia,854233,5098
2019,Import,Germany,854233,120702589
2019,Import,"China, Hong Kong SAR",854233,597705
2019,Import,Hungary,854233,7394
2019,Import,Iceland,854233,30
2019,Import,Indonesia,854233,2379154
2019,Import,Ireland,854233,936771
2019,Import,Israel,854233,1837497
2019,Import,Italy,854233,495644
2019,Import,Japan,854233,498718503
2019,Import,Kenya,854233,751
2019,Import,Rep. of Korea,854233,1936329283
2019,Import,Kyrgyzstan,854233,2577
2019,Import,Latvia,854233,1020
2019,Import,"China, Macao SAR",854233,1773
2019,Import,Malawi,854233,2371
2019,Import,Malaysia,854233,731988277
2019,Import,Maldives,854233,219
2019,Import,Malta,854233,598056
2019,Import,Mauritania,854233,597
2019,Import,Mauritius,854233,1500
2019,Import,Mexico,854233,1894935125
2019,Import,"Other Asia, nes",854233,1742585616
2019,Import,Montenegro,854233,2663
2019,Import,Morocco,854233,46890793
2019,Import,Namibia,854233,383
2019,Import,Netherlands,854233,240489
2019,Import,New Zealand,854233,2880
2019,Import,Nicaragua,854233,35
2019,Import,Norway,854233,36715
2019,Import,Peru,854233,103
2019,Import,Philippines,854233,344806566
2019,Import,Poland,854233,2826
2019,Import,Portugal,854233,309114
2019,Import,Romania,854233,1117
2019,Import,Russian Federation,854233,133232
2019,Import,India,854233,665189
2019,Import,Singapore,854233,132689485
2019,Import,Slovakia,854233,12150
2019,Import,Viet Nam,854233,12667332
2019,Import,Slovenia,854233,49804
2019,Import,Spain,854233,40762
2019,Import,Sweden,854233,24823
2019,Import,Switzerland,854233,601139
2019,Import,Thailand,854233,209272622
2019,Import,Tunisia,854233,215
2019,Import,T¨¹rkiye,854233,726
2019,Import,Ukraine,854233,83595
2019,Import,United Kingdom,854233,1047248
2019,Import,USA,854233,447278485
2019,Import,"Areas, nes",854233,569742
2019,Import,World,854239,57400951358
2019,Import,Afghanistan,854239,84
2019,Import,Andorra,854239,318
2019,Import,Argentina,854239,3319
2019,Import,Australia,854239,1009085
2019,Import,Austria,854239,72716233
2019,Import,Belgium,854239,5644176
2019,Import,Brazil,854239,44092
2019,Import,Bulgaria,854239,849260
2019,Import,Myanmar,854239,2623
2019,Import,Belarus,854239,2122324
2019,Import,Cambodia,854239,1305
2019,Import,Cameroon,854239,1774
2019,Import,Canada,854239,113002054
2019,Import,Cabo Verde,854239,3588
2019,Import,Cayman Isds,854239,23817
2019,Import,Sri Lanka,854239,45975
2019,Import,Chad,854239,7735
2019,Import,Chile,854239,16009
2019,Import,China,854239,10036809007
2019,Import,Costa Rica,854239,2184347
2019,Import,Croatia,854239,2882
2019,Import,Cyprus,854239,687
2019,Import,Czechia,854239,10161622
2019,Import,Denmark,854239,2335608
2019,Import,El Salvador,854239,47239
2019,Import,Estonia,854239,141826
2019,Import,Finland,854239,28755321
2019,Import,France,854239,75549000
2019,Import,French Polynesia,854239,1632
2019,Import,Georgia,854239,5680
2019,Import,Gambia,854239,11151
2019,Import,Germany,854239,478017885
2019,Import,Greece,854239,229119
2019,Import,Grenada,854239,122
2019,Import,Haiti,854239,15308
2019,Import,"China, Hong Kong SAR",854239,18334078
2019,Import,Hungary,854239,50233620
2019,Import,Iceland,854239,158
2019,Import,Indonesia,854239,83082329
2019,Import,Iran,854239,12662
2019,Import,Ireland,854239,6182593
2019,Import,Israel,854239,23435887
2019,Import,Italy,854239,22579287
2019,Import,Jamaica,854239,3499
2019,Import,Japan,854239,5071464073
2019,Import,Jordan,854239,244
2019,Import,Kenya,854239,3559
2019,Import,Rep. of Korea,854239,6249983460
2019,Import,Kyrgyzstan,854239,12
2019,Import,Latvia,854239,58189
2019,Import,Lithuania,854239,460578
2019,Import,Luxembourg,854239,1547
2019,Import,"China, Macao SAR",854239,32195
2019,Import,Madagascar,854239,200
2019,Import,Malawi,854239,40996
2019,Import,Malaysia,854239,3801766327
2019,Import,Maldives,854239,2230
2019,Import,Mali,854239,14505
2019,Import,Malta,854239,106656639
2019,Import,"LAIA, nes",854239,1483
2019,Import,Mauritania,854239,13967
2019,Import,Mauritius,854239,686
2019,Import,Mexico,854239,350330884
2019,Import,"Other Asia, nes",854239,21489746964
2019,Import,Montenegro,854239,24144
2019,Import,Montserrat,854239,566
2019,Import,Morocco,854239,64981804
2019,Import,Oman,854239,537
2019,Import,Namibia,854239,99211
2019,Import,Netherlands,854239,59712863
2019,Import,Vanuatu,854239,11
2019,Import,New Zealand,854239,7365864
2019,Import,Nicaragua,854239,72
2019,Import,"Other Africa, nes",854239,1577
2019,Import,Norway,854239,16634415
2019,Import,Panama,854239,700
2019,Import,Philippines,854239,3669449484
2019,Import,Poland,854239,171856
2019,Import,Portugal,854239,223820088
2019,Import,Timor-Leste,854239,6902
2019,Import,Qatar,854239,30
2019,Import,Romania,854239,9401
2019,Import,Russian Federation,854239,3268992
2019,Import,Rwanda,854239,1
2019,Import,Saint Lucia,854239,570
2019,Import,Saudi Arabia,854239,2584
2019,Import,Senegal,854239,25
2019,Import,India,854239,5758173
2019,Import,Singapore,854239,1435589396
2019,Import,Slovakia,854239,153615
2019,Import,Viet Nam,854239,173069564
2019,Import,Slovenia,854239,1172694
2019,Import,Somalia,854239,8532
2019,Import,South Africa,854239,13942
2019,Import,Spain,854239,165051
2019,Import,Sudan,854239,72
2019,Import,Suriname,854239,6567
2019,Import,Sweden,854239,23131089
2019,Import,Switzerland,854239,43664606
2019,Import,Tajikistan,854239,4796
2019,Import,Thailand,854239,2155103569
2019,Import,Trinidad and Tobago,854239,4831
2019,Import,United Arab Emirates,854239,950
2019,Import,Tunisia,854239,4516
2019,Import,T¨¹rkiye,854239,342625
2019,Import,Turkmenistan,854239,907
2019,Import,Tuvalu,854239,14649
2019,Import,Ukraine,854239,143
2019,Import,North Macedonia,854239,3526
2019,Import,United Kingdom,854239,28710610
2019,Import,United Rep. of Tanzania,854239,251
2019,Import,USA,854239,1340770099
2019,Import,Yemen,854239,197992
2019,Import,Zambia,854239,419
2019,Import,"Areas, nes",854239,43301419
2019,Import,World,854290,866137703
2019,Import,Australia,854290,2995
2019,Import,Austria,854290,14462
2019,Import,Belarus,854290,2805726
2019,Import,Canada,854290,326789
2019,Import,China,854290,118534263
2019,Import,Costa Rica,854290,4366
2019,Import,Croatia,854290,11316
2019,Import,Czechia,854290,229162
2019,Import,Denmark,854290,11878
2019,Import,France,854290,23828440
2019,Import,Germany,854290,8805065
2019,Import,"China, Hong Kong SAR",854290,2922973
2019,Import,Hungary,854290,1256
2019,Import,Indonesia,854290,6411
2019,Import,Iran,854290,5
2019,Import,Ireland,854290,5165
2019,Import,Israel,854290,2527856
2019,Import,Italy,854290,831462
2019,Import,Japan,854290,150549787
2019,Import,Rep. of Korea,854290,96175058
2019,Import,Lithuania,854290,2174
2019,Import,Malaysia,854290,17787510
2019,Import,Mexico,854290,211868
2019,Import,"Other Asia, nes",854290,280191308
2019,Import,Morocco,854290,96165
2019,Import,Netherlands,854290,72512
2019,Import,Norway,854290,45479
2019,Import,Philippines,854290,10637821
2019,Import,Poland,854290,134194
2019,Import,Portugal,854290,2170
2019,Import,Russian Federation,854290,1948826
2019,Import,India,854290,47797
2019,Import,Singapore,854290,95889607
2019,Import,Slovakia,854290,458407
2019,Import,Viet Nam,854290,41815
2019,Import,Spain,854290,34
2019,Import,Sweden,854290,85075
2019,Import,Switzerland,854290,234338
2019,Import,Thailand,854290,31590664
2019,Import,United Arab Emirates,854290,851
2019,Import,Ukraine,854290,3024
2019,Import,United Kingdom,854290,3844009
2019,Import,USA,854290,15201891
2019,Import,"Areas, nes",854290,15729
2019,Import,World,854310,29384891
2019,Import,Austria,854310,417255
2019,Import,Belgium,854310,1254717
2019,Import,France,854310,131302
2019,Import,Germany,854310,5288934
2019,Import,Italy,854310,22716
2019,Import,Japan,854310,7244086
2019,Import,"Other Asia, nes",854310,122003
2019,Import,Sweden,854310,13403530
2019,Import,Switzerland,854310,404523
2019,Import,United Kingdom,854310,129796
2019,Import,USA,854310,966029
2019,Import,World,854320,393535440
2019,Import,Australia,854320,65936
2019,Import,Austria,854320,47735
2019,Import,Belgium,854320,3562
2019,Import,Bosnia Herzegovina,854320,607
2019,Import,Canada,854320,1258851
2019,Import,China,854320,34097237
2019,Import,Czechia,854320,31558272
2019,Import,Denmark,854320,362410
2019,Import,Estonia,854320,1196
2019,Import,Finland,854320,678571
2019,Import,France,854320,1328547
2019,Import,Germany,854320,84813438
2019,Import,"China, Hong Kong SAR",854320,372584
2019,Import,Hungary,854320,1628870
2019,Import,Indonesia,854320,35720
2019,Import,Ireland,854320,331157
2019,Import,Israel,854320,666387
2019,Import,Italy,854320,2878090
2019,Import,Japan,854320,18971923
2019,Import,Rep. of Korea,854320,14478087
2019,Import,Lithuania,854320,15815
2019,Import,Malaysia,854320,61498518
